1,13 Aug 2014,09:06:05,1407891965.37,http://localhost:808/login/loginPost,200,OK,2141,0.052157,0.052112,default_timer
1,13 Aug 2014,09:06:05,1407891965.42,http://localhost:808/login/loginPost,200,OK,2141,0.050620,0.050449,default_timer
1,13 Aug 2014,09:06:05,1407891965.47,http://localhost:808/login/loginPost,200,OK,2141,0.047098,0.047055,default_timer
1,13 Aug 2014,09:06:05,1407891965.52,http://localhost:808/login/loginPost,200,OK,2141,0.049819,0.049774,default_timer
1,13 Aug 2014,09:06:05,1407891965.57,http://localhost:808/login/loginPost,200,OK,2141,0.050714,0.050663,default_timer
1,13 Aug 2014,09:06:05,1407891965.62,http://localhost:808/login/loginPost,200,OK,2141,0.047728,0.047682,default_timer
1,13 Aug 2014,09:06:05,1407891965.67,http://localhost:808/login/loginPost,200,OK,2141,0.049149,0.049048,default_timer
1,13 Aug 2014,09:06:05,1407891965.72,http://localhost:808/login/loginPost,200,OK,2141,0.050583,0.050405,default_timer
1,13 Aug 2014,09:06:05,1407891965.77,http://localhost:808/login/loginPost,200,OK,2141,0.048788,0.048696,default_timer
1,13 Aug 2014,09:06:05,1407891965.82,http://localhost:808/login/loginPost,200,OK,2141,0.047702,0.047635,default_timer
1,13 Aug 2014,09:06:05,1407891965.87,http://localhost:808/login/loginPost,200,OK,2141,0.050050,0.050021,default_timer
1,13 Aug 2014,09:06:05,1407891965.92,http://localhost:808/login/loginPost,200,OK,2141,0.050156,0.050122,default_timer
1,13 Aug 2014,09:06:05,1407891965.97,http://localhost:808/login/loginPost,200,OK,2141,0.051055,0.050970,default_timer
1,13 Aug 2014,09:06:06,1407891966.02,http://localhost:808/login/loginPost,200,OK,2141,0.046886,0.046844,default_timer
1,13 Aug 2014,09:06:06,1407891966.07,http://localhost:808/login/loginPost,200,OK,2141,0.051753,0.051712,default_timer
1,13 Aug 2014,09:06:06,1407891966.12,http://localhost:808/login/loginPost,200,OK,2141,0.047103,0.047062,default_timer
1,13 Aug 2014,09:06:06,1407891966.16,http://localhost:808/login/loginPost,200,OK,2141,0.040810,0.040775,default_timer
1,13 Aug 2014,09:06:06,1407891966.2,http://localhost:808/login/loginPost,200,OK,2141,0.041204,0.041179,default_timer
1,13 Aug 2014,09:06:06,1407891966.24,http://localhost:808/login/loginPost,200,OK,2141,0.040035,0.040009,default_timer
1,13 Aug 2014,09:06:06,1407891966.28,http://localhost:808/login/loginPost,200,OK,2141,0.041289,0.041249,default_timer
1,13 Aug 2014,09:06:06,1407891966.33,http://localhost:808/login/loginPost,200,OK,2141,0.043944,0.043879,default_timer
1,13 Aug 2014,09:06:06,1407891966.38,http://localhost:808/login/loginPost,200,OK,2141,0.048876,0.048845,default_timer
1,13 Aug 2014,09:06:06,1407891966.42,http://localhost:808/login/loginPost,200,OK,2141,0.041677,0.041632,default_timer
1,13 Aug 2014,09:06:06,1407891966.46,http://localhost:808/login/loginPost,200,OK,2141,0.037557,0.037529,default_timer
1,13 Aug 2014,09:06:06,1407891966.5,http://localhost:808/login/loginPost,200,OK,2141,0.043170,0.043133,default_timer
1,13 Aug 2014,09:06:06,1407891966.55,http://localhost:808/login/loginPost,200,OK,2141,0.042702,0.042662,default_timer
1,13 Aug 2014,09:06:06,1407891966.59,http://localhost:808/login/loginPost,200,OK,2141,0.040464,0.040022,default_timer
1,13 Aug 2014,09:06:06,1407891966.63,http://localhost:808/login/loginPost,200,OK,2141,0.038197,0.038152,default_timer
1,13 Aug 2014,09:06:06,1407891966.67,http://localhost:808/login/loginPost,200,OK,2141,0.041576,0.041555,default_timer
1,13 Aug 2014,09:06:06,1407891966.71,http://localhost:808/login/loginPost,200,OK,2141,0.043206,0.043177,default_timer
1,13 Aug 2014,09:06:06,1407891966.75,http://localhost:808/login/loginPost,200,OK,2141,0.039546,0.039389,default_timer
1,13 Aug 2014,09:06:06,1407891966.8,http://localhost:808/login/loginPost,200,OK,2141,0.042160,0.042084,default_timer
1,13 Aug 2014,09:06:06,1407891966.84,http://localhost:808/login/loginPost,200,OK,2141,0.040337,0.040182,default_timer
1,13 Aug 2014,09:06:06,1407891966.88,http://localhost:808/login/loginPost,200,OK,2141,0.044926,0.044872,default_timer
1,13 Aug 2014,09:06:06,1407891966.93,http://localhost:808/login/loginPost,200,OK,2141,0.046528,0.046482,default_timer
1,13 Aug 2014,09:06:06,1407891966.97,http://localhost:808/login/loginPost,200,OK,2141,0.039566,0.039529,default_timer
1,13 Aug 2014,09:06:07,1407891967.01,http://localhost:808/login/loginPost,200,OK,2141,0.040246,0.040224,default_timer
1,13 Aug 2014,09:06:07,1407891967.06,http://localhost:808/login/loginPost,200,OK,2141,0.044657,0.044601,default_timer
1,13 Aug 2014,09:06:07,1407891967.1,http://localhost:808/login/loginPost,200,OK,2141,0.046323,0.046265,default_timer
1,13 Aug 2014,09:06:07,1407891967.15,http://localhost:808/login/loginPost,200,OK,2141,0.041673,0.041306,default_timer
1,13 Aug 2014,09:06:07,1407891967.19,http://localhost:808/login/loginPost,200,OK,2141,0.041981,0.041872,default_timer
1,13 Aug 2014,09:06:07,1407891967.23,http://localhost:808/login/loginPost,200,OK,2141,0.040027,0.040004,default_timer
1,13 Aug 2014,09:06:07,1407891967.27,http://localhost:808/login/loginPost,200,OK,2141,0.041644,0.041454,default_timer
1,13 Aug 2014,09:06:07,1407891967.31,http://localhost:808/login/loginPost,200,OK,2141,0.041941,0.041897,default_timer
1,13 Aug 2014,09:06:07,1407891967.36,http://localhost:808/login/loginPost,200,OK,2141,0.039832,0.039789,default_timer
1,13 Aug 2014,09:06:07,1407891967.4,http://localhost:808/login/loginPost,200,OK,2141,0.041586,0.041493,default_timer
1,13 Aug 2014,09:06:07,1407891967.44,http://localhost:808/login/loginPost,200,OK,2141,0.039372,0.039336,default_timer
1,13 Aug 2014,09:06:07,1407891967.48,http://localhost:808/login/loginPost,200,OK,2141,0.044007,0.043949,default_timer
1,13 Aug 2014,09:06:07,1407891967.53,http://localhost:808/login/loginPost,200,OK,2141,0.047370,0.047327,default_timer
1,13 Aug 2014,09:06:07,1407891967.57,http://localhost:808/login/loginPost,200,OK,2141,0.042624,0.042519,default_timer
1,13 Aug 2014,09:06:07,1407891967.62,http://localhost:808/login/loginPost,200,OK,2141,0.047341,0.047250,default_timer
1,13 Aug 2014,09:06:07,1407891967.66,http://localhost:808/login/loginPost,200,OK,2141,0.040906,0.040846,default_timer
1,13 Aug 2014,09:06:07,1407891967.71,http://localhost:808/login/loginPost,200,OK,2141,0.042177,0.042092,default_timer
1,13 Aug 2014,09:06:07,1407891967.76,http://localhost:808/login/loginPost,200,OK,2141,0.048464,0.048371,default_timer
1,13 Aug 2014,09:06:07,1407891967.8,http://localhost:808/login/loginPost,200,OK,2141,0.041187,0.041097,default_timer
1,13 Aug 2014,09:06:07,1407891967.84,http://localhost:808/login/loginPost,200,OK,2141,0.040736,0.040690,default_timer
1,13 Aug 2014,09:06:07,1407891967.88,http://localhost:808/login/loginPost,200,OK,2141,0.041834,0.041804,default_timer
1,13 Aug 2014,09:06:07,1407891967.93,http://localhost:808/login/loginPost,200,OK,2141,0.049747,0.049723,default_timer
1,13 Aug 2014,09:06:07,1407891967.98,http://localhost:808/login/loginPost,200,OK,2141,0.051513,0.051481,default_timer
1,13 Aug 2014,09:06:08,1407891968.03,http://localhost:808/login/loginPost,200,OK,2141,0.048431,0.048376,default_timer
1,13 Aug 2014,09:06:08,1407891968.08,http://localhost:808/login/loginPost,200,OK,2141,0.048917,0.048797,default_timer
1,13 Aug 2014,09:06:08,1407891968.13,http://localhost:808/login/loginPost,200,OK,2141,0.049488,0.049447,default_timer
1,13 Aug 2014,09:06:08,1407891968.18,http://localhost:808/login/loginPost,200,OK,2141,0.049804,0.049748,default_timer
1,13 Aug 2014,09:06:08,1407891968.23,http://localhost:808/login/loginPost,200,OK,2141,0.047278,0.047255,default_timer
1,13 Aug 2014,09:06:08,1407891968.27,http://localhost:808/login/loginPost,200,OK,2141,0.042404,0.042355,default_timer
1,13 Aug 2014,09:06:08,1407891968.33,http://localhost:808/login/loginPost,200,OK,2141,0.049999,0.049914,default_timer
1,13 Aug 2014,09:06:08,1407891968.37,http://localhost:808/login/loginPost,200,OK,2141,0.048703,0.048596,default_timer
1,13 Aug 2014,09:06:08,1407891968.43,http://localhost:808/login/loginPost,200,OK,2141,0.051130,0.051087,default_timer
1,13 Aug 2014,09:06:08,1407891968.48,http://localhost:808/login/loginPost,200,OK,2141,0.050299,0.050037,default_timer
1,13 Aug 2014,09:06:08,1407891968.53,http://localhost:808/login/loginPost,200,OK,2141,0.047736,0.047702,default_timer
1,13 Aug 2014,09:06:08,1407891968.58,http://localhost:808/login/loginPost,200,OK,2141,0.052332,0.052238,default_timer
1,13 Aug 2014,09:06:08,1407891968.62,http://localhost:808/login/loginPost,200,OK,2141,0.044907,0.044867,default_timer
1,13 Aug 2014,09:06:08,1407891968.67,http://localhost:808/login/loginPost,200,OK,2141,0.041387,0.041357,default_timer
1,13 Aug 2014,09:06:08,1407891968.72,http://localhost:808/login/loginPost,200,OK,2141,0.051044,0.050959,default_timer
1,13 Aug 2014,09:06:08,1407891968.77,http://localhost:808/login/loginPost,200,OK,2141,0.051651,0.050736,default_timer
1,13 Aug 2014,09:06:08,1407891968.82,http://localhost:808/login/loginPost,200,OK,2141,0.047878,0.047802,default_timer
1,13 Aug 2014,09:06:08,1407891968.87,http://localhost:808/login/loginPost,200,OK,2141,0.047509,0.047475,default_timer
1,13 Aug 2014,09:06:08,1407891968.92,http://localhost:808/login/loginPost,200,OK,2141,0.049885,0.049846,default_timer
1,13 Aug 2014,09:06:08,1407891968.97,http://localhost:808/login/loginPost,200,OK,2141,0.049093,0.049059,default_timer
1,13 Aug 2014,09:06:09,1407891969.02,http://localhost:808/login/loginPost,200,OK,2141,0.053357,0.053323,default_timer
1,13 Aug 2014,09:06:09,1407891969.07,http://localhost:808/login/loginPost,200,OK,2141,0.046144,0.045926,default_timer
1,13 Aug 2014,09:06:09,1407891969.12,http://localhost:808/login/loginPost,200,OK,2141,0.050501,0.050424,default_timer
1,13 Aug 2014,09:06:09,1407891969.17,http://localhost:808/login/loginPost,200,OK,2141,0.049333,0.048913,default_timer
1,13 Aug 2014,09:06:09,1407891969.21,http://localhost:808/login/loginPost,200,OK,2141,0.039463,0.039406,default_timer
1,13 Aug 2014,09:06:09,1407891969.25,http://localhost:808/login/loginPost,200,OK,2141,0.040808,0.040784,default_timer
1,13 Aug 2014,09:06:09,1407891969.3,http://localhost:808/login/loginPost,200,OK,2141,0.042871,0.042801,default_timer
1,13 Aug 2014,09:06:09,1407891969.33,http://localhost:808/login/loginPost,200,OK,2141,0.038461,0.038387,default_timer
1,13 Aug 2014,09:06:09,1407891969.38,http://localhost:808/login/loginPost,200,OK,2141,0.045476,0.045309,default_timer
1,13 Aug 2014,09:06:09,1407891969.43,http://localhost:808/login/loginPost,200,OK,2141,0.053268,0.053225,default_timer
1,13 Aug 2014,09:06:09,1407891969.48,http://localhost:808/login/loginPost,200,OK,2141,0.043992,0.043949,default_timer
1,13 Aug 2014,09:06:09,1407891969.52,http://localhost:808/login/loginPost,200,OK,2141,0.037939,0.037899,default_timer
1,13 Aug 2014,09:06:09,1407891969.56,http://localhost:808/login/loginPost,200,OK,2141,0.042425,0.042388,default_timer
1,13 Aug 2014,09:06:09,1407891969.6,http://localhost:808/login/loginPost,200,OK,2141,0.042502,0.042321,default_timer
1,13 Aug 2014,09:06:09,1407891969.64,http://localhost:808/login/loginPost,200,OK,2141,0.037988,0.037953,default_timer
1,13 Aug 2014,09:06:09,1407891969.69,http://localhost:808/login/loginPost,200,OK,2141,0.042066,0.042044,default_timer
